ID,Event start date,One day?,Event end date,Day of the week,Action type,Action,Actor-structure,Actor-form,Actor-ideology,Actor specified,Target addressee,Target criticized,Target-structure,Target-form,Target-ideology,Target specified,Event,Event series,Oblast,Location,Time,Issue 1,Issue 2,Issue 3,Number of protesters,Number of protesters arrested,Number of protesters injured,Number of protesters killed,Property damage,State forces involved in the conflict,Number of state forces injured,Number of state forces killed,Dubious event
TE11040601,06.04.11,1,06.04.11,Wed,protest,picket,neighborhood,,,Residents of Kamjanky and Movchanivka villages,local authorities,local authorities,,,,"Regional state administration, District state administration",Residents of Kamjanky and Movchanivka villages demanded to receive the land that the district state administration had illegally given to the single local enterpreneur.,TE11040101,Ternopil,Ternopil,morning,land,,,,0,0,0,N,,0,0,N
TE11040602,06.04.11,1,06.04.11,Wed,negotiation,promise,local authorities,,,Regional state administration,,,neighborhood,,,Residents of Kamjanky and Movchanivka villages,The officials promised to solve the land conflict in 10 days.,TE11040101,Ternopil,Ternopil,morning,land,,,,0,0,0,N,0,0,0,N
TE11040603,06.04.11,approximate,06.04.11,Wed,positive response,support,local authorities,party,rightists,Svoboda member and deputy of Ternopil regional council Roman Navrotskyy,,,neighborhood,,,Residents of Kamjanky and Movchanivka villages,Roman Navrotskyy supported the peasants and accused the head of regional state administration Valentyn Khoptyan. He claimed to be working on solving their problem.,TE11040101,Ternopil,Ternopil,,land,,,,0,0,0,N,0,0,0,N
TE11041201,12.04.11,1,12.04.11,Tue,protest,rally,neighborhood,,,,local authorities,local authorities,,,,City council,Local residents were dissatisfied with the decision of the city council to construct a road on the place of a park. They had a meeting with the officials and demanded to cancel this project.,TE11041201,Ternopil,Ternopil,,development projects,,,,0,0,0,N,,0,0,N
TE11041901,19.04.11,1,19.04.11,Tue,protest,picket,citizens,,,,local authorities,company,,,,"Regional state administration, director of ""Budivelnyk"" company Zynoviy Shchepanovsky","The citizens with a share in the building project of ""Budivelnyk"" company that was not finished on time held another picket demanding resolution of this problem.",TE11010401,Ternopil,Ternopil,,real estate property,fraud,,301,0,0,0,N,,0,0,N
TE11042101,21.04.11,1,21.04.11,Thu,protest,rally,,NGO,rightists,Ukrainian job (Ukrainska sprava),,foreign country,,,,the Russian Federation,The NGO activists protested against discrimination of the Ukrainian diaspora in Russia. They called upon the Ukrainian government to pay attention to this problem and asked the local citizens not to use the service of the Russian financial institutions in Ternopil.,,Ternopil,Ternopil,,civic liberties,emigration,Ukrainian nationalism,,0,0,0,N,,0,0,N
TE11042701,27.04.11,1,27.04.11,Wed,negative response,preempt,law-enforcement,,,traffic police,,,,party,,Ternopil deputies from NU,"According to ""Nasha Ukraina"", the bus with the party members heading to Kyiv to hold a rally against the Kharkiv agreements was detained by the traffic police. They intimidated the bus driver and the transportation company owner. However, the traffic patrol department claimed that it was a regular check and no obstructions for the bus were made.",,Ternopil,Ternopil,evening,Ukrainian nationalism,anti-government,,,0,0,0,N,,0,0,Y
TE11050101,01.05.11,1,01.05.11,Sun,protest,demonstration/march,,,rightists,autonomous nationalists,,"government, state forces",,,,,"The autonomous nationalists in the black masks held a May Day march. Their slogans condemned capitalism and the police state and promoted ""freedom, equality, socialism"".",,Ternopil,Ternopil,,May Day,anticapitalism,,301,0,0,0,N,31,0,0,N
DN11112803,28.11.11,1,28.11.11,Mon,protest,rally,pensioners,"NGO, party",,"Union of frauded investors, Front of changes",local authorities,"local authorities, government",,,,Donetsk region pension administration,"People criticized the local authorities for the death of one of the Chernobyls, demanding governor's impeachment.","DN11111501, DN11111502, Chernobyl",Donetsk,Donetsk,,social payments,anti-government,,99,0,0,0,N,,0,0,N
TE11050901,09.05.11,1,09.05.11,Mon,protest,confrontation,,party,rightists,Svoboda,,,,"party, NGO","leftists, Russian nationalists","CPU, ""Russkoe yedinstvo""","After the official celebration of the Victory Day, members of CPU and ""Russkoe yedinstvo"" movement raised the red flags. As the red flags had been banned for the celebration by the local authorities, ""Svoboda"" members confronted the communists, trying to obstruct them.",TE11050901,Ternopil,Ternopil,,WW2,anti-Communism,,55,0,0,0,N,301,0,0,N
TE11050902,09.05.11,1,09.05.11,Mon,negative response,intervention,state forces,,,police,,,,party,rightists,Svoboda,"The police encircled the communists marching with red flags and prevented ""Svoboda"" members from obstructing them.",TE11050901,Ternopil,Ternopil,,WW2,anti-Communism,,,0,0,0,N,301,0,0,N
TE11050903,09.05.11,1,09.05.11,Mon,protest,symbolic,,party,rightists,Svoboda,,"leftists, party",,,,CPU,Svoboda members took the red flag from the party office of CPU and burnt it.,TE11050903,Ternopil,Ternopil,19:00,WW2,anti-Communism,,6,0,0,0,Y,0,0,0,N
TE11051101,11.05.11,1,11.05.11,Wed,protest,picket,,initiative group,,Against NTRP,state enterprise,,,,,the hydrometeorological centre,"The initiative group held a picket with blank tablets. They claimed to be protesting against the increase of gasoline prices, reformation of the Ternopil region, import of the Chinese buckwheat. They also demanded good weather from the hydrometeorological centre.",,Ternopil,Ternopil,,price increase,,,4,0,0,0,N,,0,0,N
TE11051201,12.05.11,1,12.05.11,Thu,protest,blockade,neighborhood,,,,,local authorities,,,,City council,Local residents were dissatisfied with the decision of the city council to construct a road on the place of a park. They protested by blocking traffic on the street for 40 minutes.,TE11041201,Ternopil,Ternopil,40 minutes,development projects,,,,0,0,0,N,,0,0,N
TE11051301,13.05.11,1,13.05.11,Fri,protest,blockade,neighborhood,,,,,local authorities,,,,City council,Local residents were dissatisfied with the decision of the city council to construct a road on the place of a park. They once again protested by blocking traffic on the street.,TE11041201,Ternopil,Ternopil,until 22:00,development projects,,,45,0,0,0,N,,0,0,N
TE11051501,15.05.11,2,17.05.11,Sun,negative response,arrest,law-enforcement,,,police,,,,party,rightists,Svoboda member Viktor Kozorog,Viktor Kozorog was arrested for destroying the flag from the CPU party office.,TE11050903,Ternopil,Ternopil,0:00,WW2,anti-Communism,,,1,0,0,N,,0,0,N
TE11051601,16.05.11,1,16.05.11,Mon,protest,picket,,"party, NGO",rightists,Svoboda,law-enforcement,law-enforcement,,,,Ministry of Internal Affairs,"Members of ""Svoboda"" as well as other parties and NGOs protested against the arrest of Viktor Kozorog. They blamed the government for repressions againt Ukrainian nationalists.",TE11050903,Ternopil,Ternopil,09:00-11:00,anti-government,Ukrainian nationalism,civic liberties,199,0,0,0,N,,0,0,N
TE11051701,17.05.11,1,17.05.11,Tue,positive response,release,court,,,Ternopil city regional court,,,,party,rightists,Svoboda member Viktor Kozorog,Viktor Kozorog was released by the decision of the Ternopil city regional court.,TE11050903,Ternopil,Ternopil,20:00,WW2,anti-Communism,,,0,0,0,N,0,0,0,N
TE11051901,19.05.11,1,19.05.11,Thu,protest,picket,citizens,,,,local authorities,company,,,,"City council, ""Budivelnyk"" company","The investors demanded to get a lease on the land currently leased by ""Budivelnyk"" company in order to finish construction of the buildings.",TE11010401,Ternopil,Ternopil,,real estate property,fraud,land,,0,0,0,N,,0,0,N
TE11051902,19.05.11,1,19.05.11,Thu,protest,picket,small business,,,marketeers from Shchepanovskogo street,local authorities,local authorities,,,,City council,Marketeers from Shchepanovskogo street demanded the right for sporadic trade.,,Ternopil,Ternopil,,small business rights,,,,0,0,0,N,,0,0,N
TE11051903,19.05.11,1,19.05.11,Thu,positive response,accede,local authorities,,,city council,,,citizens,,,,The deputies decided to give the land to the investors.,TE11010401,Ternopil,Ternopil,,real estate property,fraud,land,,0,0,0,N,0,0,0,N
TE11052301,23.05.11,1,23.05.11,Mon,negotiation,negotiation,local authorities,,,city mayor,,,neighborhood,,,,"The local residents negotiated with the city mayor about the development project they had been protesting against. He fixed an appointment with them for June, 1 to reach an agreement.",TE11041201,Ternopil,Ternopil,,development projects,,,,0,0,0,N,0,0,0,N
TE11052501,25.05.11,1,25.05.11,Wed,protest,picket,students,NGO,,"student organizations ""Studentskyy patrul krayiny"", ""Zarevo"", ""Vidsich""",local authorities,government,,,,Regional state administration,"The students protested against the reforms in education, e.g. increase in dormitory fares, elimination of stipends for some students, limitation of autonomy of the educational institutions.",,Ternopil,Ternopil,,education,social payments,,17,0,0,0,N,,0,0,N
TE11060201,02.06.11,1,02.06.11,Thu,positive response,accede,local authorities,,,city mayor Serhiy Nadal,,,neighborhood,,,,"On a meeting with the local residents, the city mayor informed them that their demand will be satisfied and the road will not be constructed on the place of a park area.",TE11041201,Ternopil,Ternopil,,development projects,,,,0,0,0,N,0,0,0,N
TE11060501,05.06.11,approximate,05.06.11,Sun,protest,rally,neighborhood,,,"residents of Zhivova str., 18",local authorities,company,,,,"city mayor, development company","Residents of Zhivova street, 18 protested against the development project that illegally captured the territory of two kindergartens. They complained about it to the city mayor who promised to investigate the problem.",,Ternopil,Ternopil,,development projects,,,,0,0,0,N,,0,0,N
TE11060601,06.06.11,1,06.06.11,Mon,protest,destroy,pensioners,,,,,company,,,,private entrepreneur Leontiy Slyvka,Elderly people ruined the fence around a construction site. They protested against building a shop near the chuch.,,Ternopil,Ternopil,,development projects,,,9,0,0,0,Y,0,0,0,N
TE11060701,07.06.11,1,07.06.11,Tue,protest,picket,citizens,,,,local authorities,company,,,,"Regional state administration, director of ""Budivelnyk"" company Zynoviy Shchepanovsky","The citizens with a share in the building project of ""Budivelnyk"" company that was not finished on time held another picket demanding resolution of this problem.",TE11010401,Ternopil,Ternopil,10:00-12:00,real estate property,fraud,,499,0,0,0,N,,0,0,N
TE11060702,07.06.11,1,07.06.11,Tue,protest,blockade,citizens,,,,local authorities,company,,,,"Regional state administration, director of ""Budivelnyk"" company Zynoviy Shchepanovsky",The protesters blocked movement on the street.,TE11010401,Ternopil,Ternopil,40 minutes,real estate property,fraud,,499,0,0,0,N,,0,0,N
TE11060703,07.06.11,1,07.06.11,Tue,negotiation,negotiation,local authorities,,,"Regional state administration, city mayor",,,citizens,,,,Head of the regional state administration and the city mayor tried to calm the protesters. They promised that Shchepanovsky will be arrested if he does not solve the problem shortly.,TE11010401,Ternopil,Ternopil,,real estate property,fraud,,,0,0,0,N,0,0,0,N
TE11061401,14.06.11,1,14.06.11,Tue,protest,picket,citizens,,,,local authorities,company,,,,"Regional state administration, director of ""Budivelnyk"" company Zynoviy Shchepanovsky","The citizens with a share in the building project of ""Budivelnyk"" company that was not finished on time held another picket demanding resolution of this problem.",TE11010401,Ternopil,Ternopil,10:00,real estate property,fraud,,301,0,0,0,N,,0,0,N
TE11061402,14.06.11,1,14.06.11,Tue,negotiation,negotiation,"company, local authorities",,,"Zynoviy Shchepanovsky, city mayor, city public prosecutor",,,citizens,,,,"Zynoviy Shchepanovsky met the protesters and claimed that he had found enough money to finish building, but the people did not believe him.",TE11010401,Ternopil,Ternopil,11:00,real estate property,fraud,,,0,0,0,N,0,0,0,N
TE11061501,15.06.11,1,15.06.11,Wed,positive response,accede,law-enforcement,,,Regional public prosecution office,,,citizens,,,"director of ""Budivelnyk"" company Zynoviy Shchepanovsky","After numerous protests of the citizens with a share in the building project of ""Budivelnyk"" company, Shchepanovsky was arrested.",TE11010401,Ternopil,Ternopil,afternoon,real estate property,fraud,,,0,0,0,N,,0,0,N
TE11062401,24.06.11,1,24.06.11,Fri,protest,picket,religious institution,,,Slavik neopagans (ridnoviry),local authorities,local authorities,,,,Regional state administration,Slavik neopagans (ridnoviry) protested against religious discrimination. They wanted their community to be oficially registered.,TE11062401,Ternopil,Ternopil,,religious rights,,,31,0,0,0,N,,0,0,N
TE11062402,24.06.11,1,24.06.11,Fri,negotiation,negotiation,local authorities,,,deputy governor for humanitarian affairs,,,religious institution,,,Slavik neopagans (ridnoviry),Deputy governor for humanitarian affairs talked to the protesters and promised that a special commission will come to their village next week.,TE11062401,Ternopil,Ternopil,,religious rights,,,,0,0,0,N,0,0,0,N
TE11062801,28.06.11,approximate,28.06.11,Tue,protest,picket,workers,,,truck drivers,law-enforcement,company,,,,"Regional police office, entrepreneur Roman Bryk","Truck drivers from different Ukrainian cities claimed that they became victims of a fraud and lost 40,000 EUR each. They had worked for the entrepreneur Roman Bryk who proposed them to by his trucks and encouraged to take out loans. In the end, they were left with huge debts and without trucks.",,Ternopil,Ternopil,,fraud,labor rights,loans,15,0,0,0,N,,0,0,N
TE11070401,04.07.11,1,04.07.11,Mon,protest,picket,workers,,,workers of ANT company,company,company,,,,Opillya brewery,"Workers of ""ANT"" company picketed ""Opillya"" brewery. They demanded from the business owner Yaroslav Dzhodzhyk to return the money ""ANT"" had loaned him to support the brewery.",TE11070401,Ternopil,Ternopil,morning,loans,,,31,0,0,0,N,,0,0,N
TE11071101,11.07.11,1,11.07.11,Mon,negative response,suit,company,,,"owner of ""Opillya"" brewery Yaroslav Dzhodzhyk",,,company,,,"director of ""ANT"" company Mychailo Ratushnyak",Yaroslav Dzhodzhyk filed a suit against Mychailo Ratushnyak for giving false information about their conflict to the press and affecting his reputation.,TE11070401,Ternopil,Ternopil,,loans,,,,0,0,0,N,0,0,0,N
TE11072701,27.07.11,1,27.07.11,Wed,protest,rally,neighborhood,,,,,local authorities,,,,City council,"Local residents protested against constructing a two-lane road on the place of a park. However, the city mayor was assuring them that construction is not going to take place.",TE11041201,Ternopil,Ternopil,,development projects,,,59,0,0,0,N,,0,0,N
TE11072901,29.07.11,1,29.07.11,Fri,protest,rally,neighborhood,,,residents of Zluky str. 37,local authorities,company,,,,"deputies of the city council, ""Kurazh"" bar",Residents of Zluky str. 37 protested against the outdoor bar placed near their house. Its placement proved to be illegal.,TE11072901,Ternopil,Ternopil,,development projects,,,,0,0,0,N,,0,0,N
TE11072902,29.07.11,1,29.07.11,Fri,negotiation,promise,local authorities,,,deputies of the city council,,,neighborhood,,,residents of Zluky str. 37,Deputies of the city council promised to make sure that the outdoor bar will be dismantled.,TE11072901,Ternopil,Ternopil,,development projects,,,,0,0,0,N,0,0,0,N
TE11080301,03.08.11,1,03.08.11,Wed,positive response,accede,local authorities,,,executive board,,,neighborhood,,,,Demands of the local residents to cancel construction of the road on the place of a park were satisfied by the decision of the city executive board.,TE11041201,Ternopil,Ternopil,,development projects,,,,0,0,0,N,0,0,0,N
TE11080801,08.08.11,2,,Mon,protest,picket,,party,rightists,"BYT-Batkivshchyna, ""Svoboda""",local authorities,government,,,,Regional state administration,BYT-Batkivshchyna faction started a termless picket to protest against political repressions and arrest of Yulia Tymoshenko. Signatures of the citizens were being collected in support of the action. Lasted for at least two days.,,Ternopil,Ternopil,10:00,anti-government,civic liberties,pro-Tymoshenko,99,0,0,0,N,,0,0,N
TE11081201,12.08.11,1,12.08.11,Fri,protest,symbolic,local authorities,,,City council,,court,,,,,"The city council decided to add an inscription ""Hero of Ukraine"" to the monument of Bandera. It followed the court's decision to cancel Bandera's and Shukhevych's titles of the Heroes of Ukraine.",,Ternopil,Ternopil,,OUN-UPA,Ukrainian nationalism,,,0,0,0,N,,0,0,N
TE11081601,16.08.11,1,16.08.11,Tue,positive response,accede,local authorities,,,City council,,,neighborhood,,,,"By the decision of the city council, some land previously leased by ""Budivelnyk"" company was given to the deceived citizens with a share in the building project so that they could complete construction on their own.",TE11010401,Ternopil,Ternopil,,real estate property,fraud,land,,0,0,0,N,0,0,0,N
TE11081701,17.08.11,1,17.08.11,Wed,protest,rally,"Chernobyl, pensioners",,,Pensioners of Chortkiv - Chernobyl victims,local authorities,local authorities,,,,Disctrict state administration,"Pensioners of Chortkiv, Chernobyl victims, complained that they do not receive respective social payments they are entitled to.",TE11081701,Ternopil,Chortkiv,,social payments,disabled rights,,301,0,0,0,N,,0,0,N
TE11081801,18.08.11,approximate,18.08.11,Thu,protest,destroy,unknown,,,,local authorities,local authorities,,,,deputy of the Zbarazh city council,The car of the Zbarazh city council deputy was damaged by the unknown. They poured acid and wrote obscene words on it.,,Ternopil,Zbarazh,,anti-local authorities,,,,0,0,0,Y,0,0,0,N
TE11081901,19.08.11,approximate,19.08.11,Fri,protest,rally,neighborhood,,,,local authorities,local authorities,,,,city mayor,"The local residents demanded to place a statue of Virgin Mary in the central part of a park, which was not reflected in the development plan of the local authorities .",TE11041201,Ternopil,Ternopil,,development projects,religious rights,,5,0,0,0,N,,0,0,N
TE11082301,23.08.11,1,23.08.11,Tue,protest,rally,"Chernobyl, pensioners",,,Pensioners of Chortkiv - Chernobyl victims,local authorities,local authorities,,,,Disctrict state administration,"Pensioners of Chortkiv, Chernobyl victims, complained that they do not receive respective social payments they are entitled to.",TE11081701,Ternopil,Chortkiv,morning,social payments,disabled rights,,301,0,0,0,N,,0,0,N
TE11082401,24.08.11,1,24.08.11,Wed,protest,rally,,party,,"Za Ukrainu!, ""Front Zmin""",,government,,,,,"Participants of the Independence Day celebration, mostly local politicians, criticized the government.",,Ternopil,Ternopil,,Independence day,anti-government,Ukrainian nationalism,101,0,0,0,N,,0,0,N
TE11082701,27.08.11,approximate,27.08.11,Sat,protest,symbolic,citizens,,,,,foreign country,,,,the communist government of China,Participants of the action supported victims of repressions of the communist government of China. They were teaching people a meditation technique Falungun that was forbidden by the Chinese government.,,Ternopil,Ternopil,,civic liberties,religious rights,,,0,0,0,N,,0,0,N
TE11082901,29.08.11,2,31.08.11,Mon,protest,rally,"Chernobyl, pensioners",,,Pensioners of Chortkiv - Chernobyl victims,local authorities,local authorities,,,,Disctrict state administration,"Pensioners of Chortkiv, Chernobyl victims, complained that they do not receive respective social payments they are entitled to.",TE11081701,Ternopil,Chortkiv,,social payments,disabled rights,,,0,0,0,N,,0,0,N
TE11082902,29.08.11,2,31.08.11,Mon,protest,blockade,"Chernobyl, pensioners",,,Pensioners of Chortkiv - Chernobyl victims,local authorities,local authorities,,,,Disctrict state administration,"Pensioners of Chortkiv, Chernobyl victims, blocked the highway as a sign of protest.",TE11081701,Ternopil,Chortkiv,,social payments,disabled rights,,,0,0,0,N,,0,0,N
TE11082903,29.08.11,2,31.08.11,Mon,protest,rally,"Chernobyl, pensioners",,,Pensioners of Zalishchyk - Chernobyl victims,local authorities,local authorities,,,,Disctrict state administration,"Pensioners of Zalishchyk, Chernobyl victims, complained that they do not receive respective social payments they are entitled to.",TE11081701,Ternopil,Zalishchyk,,social payments,disabled rights,,,0,0,0,N,,0,0,N
TE11082904,29.08.11,2,31.08.11,Mon,protest,blockade,"Chernobyl, pensioners",,,Pensioners of Zalishchyk - Chernobyl victims,local authorities,local authorities,,,,Disctrict state administration,"Pensioners of Zalishchyk, Chernobyl victims, blocked the highway as a sign of protest.",TE11081701,Ternopil,Zalishchyk,,social payments,disabled rights,,,0,0,0,N,,0,0,N
TE11091301,13.09.11,1,13.09.11,Tue,negative response,harass,law-enforcement,,,SBU,,,,"NGO, party",rightists,"leader of Ternopil youth NGO ""Falcon"" (""Sokil"") Ihor Boychuk, leader of Ternopil NGO ""Patriot of Ukraine"" and ""Svoboda"" member Nazar Yavorskyy","Ihor Boychuk was interrogated by SBU in connection with ""Patriot of Ukraine"" NGO being charged for preparing a terrorist attack. Nazar Yavorskyy was also called for interrogation.",,Ternopil,Ternopil,,Ukrainian nationalism,,,,0,0,0,N,,0,0,N
TE11091601,16.09.11,1,16.09.11,Fri,positive response,accede,local authorities,,,city council,,,neighborhood,,,,"By the decision of the city council, the outdoor bar was dismantled.",TE11072901,Ternopil,Ternopil,,development projects,,,,0,0,0,N,0,0,0,N
TE11091801,18.09.11,1,18.09.11,Sun,protest,rally,"Chernobyl, pensioners",,,Pensioners of Chortkiv - Chernobyl victims,local authorities,local authorities,,,,,"Pensioners of Chortkiv, Chernobyl victims, complained that they do not receive respective social payments they are entitled to.",TE11081701,Ternopil,Chortkiv,,social payments,disabled rights,,,0,0,0,N,,0,0,N
TE11092901,29.09.11,1,29.09.11,Thu,protest,picket,"Chernobyl, pensioners","party, NGO",rightists,The Committee of Resistance to Dictatorship,local authorities,government,,,,Regional state administration,"The Committee of Resistance to Dictatorship held a picket protesting against the limitation of social payments, reforms in education and language, political repressions, etc.",,Ternopil,Ternopil,,social payments,education,civic liberties,,0,0,0,N,,0,0,N
TE11093001,30.09.11,1,30.09.11,Fri,protest,confrontation,religious institution,,,Catholics,communal enterprise,local authorities,,,,,A chapel of an obscure religious organization illegally constructed in the city park was dismantled by the decision of the city council. It resulted in a massive confrontation with the believers who tried to save the chapel.,TE11092901,Ternopil,Ternopil,,religious rights,development projects,,49,0,0,0,N,,0,0,N
TE11093002,30.09.11,1,30.09.11,Fri,negative response,arrest,state forces,,,Berkut,,,religious institution,,,Catholics,About half of the protesting believers were arrested.,TE11092902,Ternopil,Ternopil,,religious rights,development projects,,,25,0,0,N,,0,0,N
TE11100601,06.10.11,1,06.10.11,Thu,protest,rally,,NGO,rightists,Committee of Resistance to the Dictatorship,,government,,,,"President, Cabinet of Ministers, Verkhovna Rada","Activists protested against the anti-Ukrainian governmental reforms. They touched different problems,such as police abuse and problems with hustory-textbooks",,Ternopil,Ternopil,,anti-government,police abuse,Ukrainian nationalism,,0,0,0,N,,0,0,N
TE11101301,13.10.11,1,13.10.11,Thu,negative response,preempt,law-enforcement,,,SAI,,,,party,rightists,Svoboda,"DAI blocked 3 buses with Svoboda activists, who were going to Kyiv to join UPA March",,Ternopil,Ternopil,,OUN-UPA,,,,0,0,0,N,,0,0,N
TE11101401,14.10.11,1,14.10.11,Fri,protest,rally,,party,rightists,Svoboda,local authorities,law-enforcement,,,,Ternopil state administration,Svoboda activists demanded to stop blocking buses and let them go to Kyiv,,Ternopil,Ternopil,,OUN-UPA,police abuse,,48,0,0,0,N,,0,0,N
SUMY11112801,28.11.11,1,28.11.11,Mon,protest,picket,pensioners,NGO,,"""Sumy union for investors protection"", ""Vpered!""",state enterprise,government,,,,VR and the ruling elite,People picketed the national savings bank (Oschad) and demanded to repay the investments in Soviet Sberbank. They also wanted the Parliamet to resign.,,Sumy,Sumy,,fraud,anti-government,,30,0,0,0,N,,0,0,N
DN11112901,29.11.11,1,29.11.11,Tue,protest,demonstration/march ,Chernobyl,NGO,,Vpered,"local authorities, government","local authorities, government, law-enforcement",,,,"Donetsk region pension administration, Donetsk region state administration, the President","People criticized the local authorities for the death of one of the Chernobyls, and marched from local pension fund to region administration with an empty coffin.","DN11111501, DN11111502, Chernobyl",Donetsk,Donetsk,,social payments,anti-government,police abuse,799,0,0,0,N,9,0,0,N
TE11102501,25.10.11,1,25.10.11,Tue,protest,symbolic,students,party,,Front of Changes,,government,,,,V.Yanukovych,Students were trying to find conscience of Yanukovych,Front Zmin Vs Yanukovych,Ternopil,Ternopil,,anti-Yanukovych,,,,0,0,0,N,,0,0,N
KH11112901,29.11.11,1,29.11.11,Tue,protest,rally,Chernobyl,"NGO, party",rightists,"BYT, Svoboda, ""Prorvemsia"", Green Front, Kharkiv Trade Union of Entrepreneuers, Shield-520",government,"government, local authorities",,,,"Cabinet of Ministers, Donetsk state administration, Pension Fund",Chernobyl disaster fighters had a rally on Freedom Square. They had political demands for the first time: protesters wanted Cabinet of Ministers to be dismissed and Donetsk region governor to resign.  ,Chernobyl,Kharkiv,Kharkiv,,anti-government,social payments,,101,0,0,0,N,,0,0,N
TE11111301,13.11.11,1,13.11.11,Sun,protest,symbolic,,NGO,rightists,Youth Nationalist Congress,,"government, party",,,,"President of Ukraine, ruling Party of Regions",Young activists showed dissatisfaction with how ruling party is fufilling the pre-election promises in the sphere of social habitation,,Ternopil,Ternopil,,housing rights,,,10,0,0,0,N,,0,0,N
KIEV11112901,29.11.11,1,29.11.11,Tue,protest,rally,"Chernobyl, veterans","NGO, party",rightists,"Radical party, BYT, Front of changes, Svoboda, Nobody except us, Common cause, KUPR",government,government,,,,Cabinet of Ministers,"Chernobyl protesters continued their protests, criticizing Donetsk local authorities for the death of one of the Chernobyls, and demanding governor's impeachment.","Chernobyl, KIEV11112901",Kyiv,Kyiv,,social payments,police abuse,anti-government,3001,0,0,0,N,301,0,0,N
TE11111701,17.11.11,1,17.11.11,Thu,protest,picket,Chernobyl,NGO,,Chornobyl Union of Ukraine,local authorities,local authorities,,,,Pension Fund,Chernobyl disaster fighters picketed Pension Fund in Chotkiv,TE11111701,Ternopil,Chortkiv,,social payments,,,100,0,0,0,N,,0,0,N
TE11111702,17.11.11,1,17.11.11,Thu,negative response,harass ,state forces,,,police,,,Chernobyl,NGO,,Chornobyl Union of Ukraine,Police forcibly prevented Chernobyl disaster fighters from entering the building of Pension Fund,TE11111701,Ternopil,Chortkiv,,social payments,,,,0,0,0,N,,0,0,N
TE11111801,18.11.11,1,18.11.11,Fri,protest,picket,Chernobyl,NGO,,Chornobyl Union of Ukraine,local authorities,local authorities,,,,Pension Fund,Chernobyl disaster fighters picketed Pension Fund again,Chernobyl,Ternopil,Ternopil,,social payments,,,199,0,0,0,N,,0,0,N
TE11112501,25.11.11,1,25.11.11,Fri,protest,blockade,neighborhood ,,,Residents of Lvivska and Chumatska streets,,company,,,,Ternopil Golden Gates,Local residents were trying to prevent cutting down the trees without using force,,Ternopil,Ternopil,,development projects,,,,0,0,0,N,,0,0,N
TE11113001,30.11.11,1,30.11.11,Wed,protest,motorcade,,NGO,,Way Towards Life,,,,,,,"Activists of the Way Towards the Life were having a motorcade in Ternopil region, trying to attract more attention to the problem of illegal human organs transplantation",,Ternopil,Ternopil,9:00,public health,,,,0,0,0,N,,0,0,N
KIEV11112902,29.11.11,1,29.11.11,Tue,protest,blockade ,"Chernobyl, veterans",,,,government,government,,,,Cabinet of Ministers,Protesters attempted to block Hrushevskoho str. near the Cabinet of Ministers but were prevented by Berkut forces,"Chernobyl, KIEV11112901",Kyiv,Kyiv,,social payments,police abuse,anti-government,301,0,0,0,N,301,0,0,N
TE11121201,12.12.11,1,12.12.11,Mon,protest,symbolic,students,NGO,rightists,Young Prosvita,local authorities,local authorities,,,,"Ternopil state administration, Regional Council","Young Prosvita activists created a living chain from Regional Science Library to the Drama Theatre. They demanded opening the library, so that they had a place to read in.",,Ternopil,Ternopil,,education,,,,0,0,0,N,,0,0,N
TE11122001,20.12.11,1,20.12.11,Tue,negative response,attack ,unknown,,,,,,,party,rightists,Svoboda deputy O.Napora,O.Napora has been attacked near his house. He was hospitalized with concussion of the brain,,Ternopil,Ternopil,,Ukrainian nationalism,,,,0,0,0,N,,0,0,Y
UA11021401,14.02.11,2,22.02.11,Mon,protest,strike,,NGO,,Association of Veterinary Medicine of Ukraine,,government,,,,Cabinet of Ministers,Veterinarians announced a nationwide strike because of the prohibition of ketamine usage - nesessary anesthetic drug for animals. Veterinarians refuse to conduct surgery on animals without this drug. Also doctors demand to stop police inspections.,,Ukraine,Ukraine,,animal rights,police abuse,,,0,0,0,N,,0,0,N
UA11022201,22.02.11,1,22.02.11,Tue,positive response,support,government,,,Ministry of Health,,,,NGO,,Association of Veterinary Medicine of Ukraine,Ministry of Health asked Cabinet of Ministers put off the prohibition of ketamine usage for veterinarians to prepare for these changes.,,Kyiv,Kyiv,,animal rights,,,,0,0,0,N,0,0,0,N
UA11022202,22.02.11,1,22.02.11,Tue,negotiation,promise,government,,,Cabinet of Ministers,,,,NGO,,Association of Veterinary Medicine of Ukraine,Cabinet of Ministers promised to put off the prohibition of ketamine usage for veterinarians to prepare for these changes.,,Kyiv,Kyiv,,animal rights,,,,0,0,0,N,,0,0,N
UA11030101,01.03.11,1,01.03.11,Tue,negotiation,promise,government,,,Ministry of Internal Affairs,,,,NGO,,Association of Veterinary Medicine of Ukraine,Ministry of Internal Affairs promised to put off the prohibition of ketamine usage for veterinarians to prepare for these changes.,UA11022202,Kyiv,Kyiv,,animal rights,,,,0,0,0,N,,0,0,N
UA11030102,01.03.11,2,17.03.11,Tue,protest,strike,art institution,,,National Union of Writers,,local authorities,,,,Kyiv City Council,As a protest against increase of the price for public utilities writers announced a strike.,,Ukraine,Ukraine,,public utilities,,,,0,0,0,N,,0,0,N
